,0,1,2,3,4,5,6,7,8,9,10,11
86,87,28AAP0CS000025,Andhra Pradesh,2015-16,Prakasam,Kokila Cold Storage,"Village and Mandal Naguluppalapadu, Distt Prakasam, Andhra Pradesh.",550.0,85.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE45000.00MT
87,88,28AAP0CS000022,Andhra Pradesh,2015-16,Prakasam,Komali Cold Storage Pvt. Ltd.,"Inkollu Village & Mandal, Prakasam District, Andhra Pradesh,",515.0,83.15,NHB,Completed,COLD / CA STORAGECOLD STORAGE44897.38MT
88,89,28AAP0CS000024,Andhra Pradesh,2015-16,Prakasam,Meenakshi Cold Storage,"Inokollu Village & Mandal, Distt. Prakasam (AP).",520.0,69.7,NHB,Completed,COLD / CA STORAGECOLD STORAGE24611.16MT
89,90,28AAP0CS000027,Andhra Pradesh,2015-16,Prakasam,SRINIVASA COLD STORAGE,"Chadalavada Village, Naguluppalapadu Mandal, Praksam Distt., Andhra Pradesh,",555.0,80.5,NHB,Completed,COLD / CA STORAGECOLD STORAGE45000.00MT
90,91,28AAP0CS000033,Andhra Pradesh,2016-17,Kurnool,Vani Venkateswara Cold Storage,"Village- Chabolu, Taluka- Nandyal, Distt.- Kurnool (Andhra Pradesh)",669.6,90.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE45499.00MT
91,92,28AAP0CS000036,Andhra Pradesh,2017-18,Guntur,Jyothi Swarupa Exports LLP,"Village & Mandal - Rentachintala, District - Guntur (Andhra Pradesh)",965.0,214.2,NHB,Completed,COLD / CA STORAGECOLD STORAGE49760.00MT
92,93,28AAP0CS000029,Andhra Pradesh,2018-19,Guntur,Cauvery Chillies Trading Co.,"Village-Ankireddypalem, Taluka- Guntur, Distt.- Guntur(Andhra Pradesh)",40.0,10.82,NHB,Completed,COLD / CA STORAGECA STORAGE23000.00MT
93,94,28AAP0CS000034,Andhra Pradesh,2018-19,Kadapa,Gundlakunta Ware Housing Pvt. Ltd.,"Village-Gundlakunta, Taluka-Peddamudiaum, Dst-Kadapa (Andhra Pradesh)",994.53,181.54,NHB,Completed,COLD / CA STORAGECOLD STORAGE414357.00MT
94,95,28AAP0CS000039,Andhra Pradesh,2019-20,Kurnool,Sri Pooja Cold Storage,"Village-Kanala, Taluka-Nandyal, Dist-Kurnool (Andhra Pradesh)",612.0,190.13,NHB,Completed,COLD / CA STORAGECOLD STORAGE49930.00MT
95,96,28AAP0CS000038,Andhra Pradesh,2019-20,Kurnool,Sri Lakshmi Venkateswara Cold Storage,"Village-Nannur, Taluka-Orvakal, Dist-Kurnool (Andhra Pradesh)",600.0,188.25,NHB,Completed,COLD / CA STORAGECOLD STORAGE410346.00MT
