,0,1,2,3,4,5,6,7,8,9,10,11
71,72,PAT-83,Bihar,2006-07,Muzaffarpur,M/s Jai Durga Cold Storage,"Vill. Patiasa, Thana-Ahiyapur, Block-Bochahan, NH-57",0.0,25.99,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.12MT
72,73,PAT-67,Bihar,2006-07,Samastipur,^M/s Anurag Sheet Bhandar,"At N.H.28, cold Storage Chowk, P.O.Tajpur, Samastipur",0.0,35.6,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06127.00MT
73,74,PAT-64,Bihar,2006-07,Samastipur,M/s Mani cold Storage (P) Ltd.,"Mahmada, Pusa",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05998.00MT
74,75,PAT-68,Bihar,2006-07,Purnia,M/s Pransukha Cold Storage (P) Ltd,"City Road, P.O.Gulab Bagh, Purnea- 854 326",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03352.06MT
75,76,PAT- 48,Bihar,2006-07,Samastipur,M/s Bhagwan Veer Hanuman Cold Storage,"^Industrial Area, Harpur Aloth, Samastipur",0.0,48.43,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05515.58MT
76,77,PAT-71,Bihar,2006-07,East Champaran,M/s Ganapathi cold Storage,"Vill & P.O._ Sahajitpur,P.S- Baniyapur,Chapra, Saran",0.0,42.9,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04779.00MT
77,78,PAT- 50,Bihar,2006-07,Vaishali,M/s Kanhai Cold Storage,"Village : Nawanagar, Post: Bidupur",0.0,30.67,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03066.87MT
78,79,10BI20070000210,Bihar,2007-08,Vaishali,Jamuna Nusrsing Home P.Ltd.,Vaishali,0.0,14.31,NHB,Completed,COLD / CA STORAGECOLD STORAGE01431.00MT
79,80,PAT-85,Bihar,2007-08,Siwan,M/s Asadullah Cold Storge,"Vill.Chanp, Pachrukhi",0.0,25.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE06335.29MT
80,81,PAT-70,Bihar,2007-08,Saran,M/s Thakur Anukul Chandra Cold Storage *,"At + PO Sonoho , P.S- Aminaur",0.0,43.64,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE07130.25MT
81,82,PAT-74,Bihar,2007-08,Samastipur,M/s Lohia Cold Storage,"At-Shapur Vindi.PS-Patory,Dist.-Samastipur",0.0,39.65,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03964.82MT
82,83,PAT-76,Bihar,2007-08,Jehanabad,M/s Banwar Agro Works Pvt. Ltd,"At & PO - Makhdumpur, Dist. Jehanabad",0.0,47.48,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05000.00MT
83,84,PAT-CS -81,Bihar,2007-08,Saran,M/s Shree Narayan Cold Storage,"Chetan Chapra, Puchhari, Baniyapur, Dist. - Saran (Bihar)",0.0,41.78,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04177.93MT
84,85,PAT-CS -82,Bihar,2007-08,East Champaran,M/s Ahiraulia Cold Storage,"Bara Chakia, East Champaran, Bihar -845412",0.0,25.25,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE02831.00MT
85,86,PAT-75,Bihar,2007-08,East Champaran,M/s Jai Hanuman Cold Storage,"At - Malahi Bazar PO - Malahi, Dist. E. Champaran",0.0,33.6,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE03360.30MT
86,87,NCDC-BR-2008-36,Bihar,2008-09,Vaishali,"Mahua Coop. Cold Stg. Ltd. Mirjanagar, District Vaishali","Mahua Coop. Cold Stg. Ltd. Mirjanagar, Distt.Vaishali",178.59,44.15,Through NCDC,Completed,COLD / CA STORAGECOLD STORAGE14000.00MT
87,88,PAT-86,Bihar,2008-09,Gopalganj,M/s Maa Ambe Agrotech,"Pipra Khas, PO Mirganj",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05280.00MT
88,89,PAT-88,Bihar,2009-10,Bhojpur,M/s Sushila Cold Storage,"Industrial Growth Centre, Gidha, Arrah,",0.0,50.0,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE05257.26MT
89,90,PAT-CS-92,Bihar,2011-12,Buxar,M/s Geeta Onion Storage,Vill+Post Sarimpur PS-Industrial Dist: Buxar,0.0,2.5,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE0534.00MT
90,91,PAT-CS-91,Bihar,2011-12,Sitamarhi,M/s Ram Sati Cold Storage,"Industrial Area, Sitamarhi",0.0,49.39,Through NABARD,Completed,COLD / CA STORAGECOLD STORAGE04939.00MT
