,0,1,2,3,4,5,6,7,8,9,10,11
111,112,27CMHC039094,Maharastra,2013-14,Nagpur,WADHWANI PARMESHWARI COLD STORAGE PRIVATE LIMITED,"A.P.M.C. Market Yard, Kalamna, Dist-Nagpur (Maharashtra)",106.53,16.35,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER145.43TONNES
112,113,27BMHB045552,Maharastra,2013-14,Kolhapur,Ghodawat Agro Pvt. Ltd.,"Village - Chipri P.B 118, Jaysinghpur, Taluka - Shirol, Dist - Kolhapur (Maharashtra)",42.8,16.11,NHB,Completed,POST HARVEST INFRASTRUCTUREREFER VAN228.00TONNES
113,114,27BMHB045251,Maharastra,2013-14,Sangli,Shri Khanderaya Grape Growers Co-op Society Ltd.,"At/Post - Wayphale, Tal - Tasgaon, Distt - Sangli (Maharashtra)",44.02,12.52,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLING16.00TONNES
114,115,27BMH1031777,Maharastra,2013-14,Sangli,Chidanand Bhimanna Mali,"A/p Umadi, Tal. Jath	Dist.	Sangli",5.0,0.93,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT1200.00TONNES
115,116,27BMH1019312,Maharastra,2013-14,Latur,Makne Vitthalrao Namdevrao,"At/Post - Bothi, Tal - Chakur, Distt. - Latur, (MS)",29.75,2.76,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA75.00TONNES
116,117,27BMHB045514,Maharastra,2013-14,Thane,Vijay Kumar Ghotia,"Sai Om Building Gupta Compound Luisavadi, Dist.- Thane West (Maharashtra)",46.66,17.57,NHB,Completed,POST HARVEST INFRASTRUCTUREREFER VAN224.00TONNES
117,118,27CMHCCS000002,Maharastra,2013-14,Amravati,VISHNU SATYANARAYAN MALPANI,"F-22/2, MIDC, VILL & TAL- AMRAVATI, DISTT.-AMRAVATI (MH)",355.18,109.71,NHB,Completed,COLD / CA STORAGECOLD STORAGE45000.00MT
118,119,27DMHDCS000005,Maharastra,2013-14,Latur,Latur Cold Storage Private Limited,"Village-Harangul Bk., Taluka-Latur, Dist-Latur (Maharashtra)",500.31,120.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE46000.00MT
119,120,27BMHBCS000009,Maharastra,2013-14,Sangli,"SAMBHAJIRAJE COLD STORAGE, PROP.-SAMBHAJI M PATIL","Village - Savali, Taluka - Miraj, Distt. - Sangli (Maharashtra)",140.0,26.4,NHB,Completed,COLD / CA STORAGECOLD STORAGE21100.00MT
120,121,27DMHDCS000009,Maharastra,2013-14,Nandurbar,Sumati Shram Cold,"Village- Mohida T.S., Taluka- Shahada, Distt.- Nandurbar (Maharashtra)",385.0,94.92,NHB,Completed,COLD / CA STORAGECOLD STORAGE33964.00MT
121,122,27DMHDCS000010,Maharastra,2014-15,Nandurbar,Arihant Cold Storage,"Village- Mohida, Taluka- Shahada, Distt.- Nandurbar (Maharashtra)",575.0,120.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE45968.00MT
122,123,27BMHBCS000010,Maharastra,2014-15,Thane,Suroop Fresh Private Limited,"Village - Lahe, Tal - Shahapur, Distt. - Thane (Maharashtra)",2275.0,727.1,NHB,Completed,COLD / CA STORAGECA STORAGE205000.00MT
123,124,27DMHDCS000011,Maharastra,2014-15,Nandurbar,Mahavir Cold Storage,"Village- Mohida (T.S.),Shahada Shirpur Road, Taluka- Shahada, Distt.- Nandurbar (Maharashtra)",642.28,120.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE45121.00MT
124,125,27CMHC039114,Maharastra,2014-15,Amravati,DEVIDAS RAMBHAU NEMADE,"Village - Aiwazpur, Tal - Anjangaon Surji, Distt - Amravati, (Maharashtra)",118.79,28.2,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA54.26TONNES
125,126,27DMHDCS000007,Maharastra,2014-15,Jalgaon,Nirmal Seeds Pvt. Ltd.,"Village-Bambarud, Taluka-Pachora, Dist-Jalgaon (Maharashtra)",380.35,37.2,NHB,Completed,COLD / CA STORAGECOLD STORAGE41550.00MT
126,127,27DMHD043674,Maharastra,2014-15,Nashik,Sunanda Laxman Ghumare,"Village-Janori, Taluka-Dindori, Dist-Nashik (Maharashtra)",40.54,8.71,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA4.00TONNES
127,128,27BMHB046276,Maharastra,2014-15,Sangli,Sagar Cold Storage,"A/p-Chinchani, Tal-Tasgaon, Dist-Sangli",23.44,9.18,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT1350.00TONNES
128,129,27BMHB045839,Maharastra,2014-15,Solapur,Amit Kakaso Patil & Other 1,"Village - Kural , Taluka - Mohal, Distt - Solapur (Maharashtra)",83.3,11.87,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNIT1454.00TONNES
129,130,27BMHB045801,Maharastra,2014-15,Pune,Eco Fresh Cold Storage and Warehousing Pvt. Ltd.,"At/Post - Kalawade , Taluka - Bhor, Distt. - Pune (Maharashtra)",100.3,33.14,NHB,Completed,POST HARVEST INFRASTRUCTUREREFER VAN570.00TONNES
130,131,27DMHD044398,Maharastra,2014-15,Nashik,Fresh Agro Exports,"Gat No. 526, 527,Village - Sakore (Mig) Taluka- Niphad, Dist.- Nashik(Maharashtra)",6388.11,450.0,NHB,Completed,POST HARVEST INFRASTRUCTURECOLD ROOMNA562.00TONNES  POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA4.00TONNES  POST HARVEST INFRASTRUCTUREPRE-COOLINGNA7.00TONNES
131,132,27DMHD044397,Maharastra,2014-15,Nashik,Kalyani Impex (Prop. Kailas Kantilal Patel),"Village - Lonwadi, Tal - Niphad, Dist- Nashik(Maharashtra)",4494.15,450.0,NHB,Completed,POST HARVEST INFRASTRUCTURECOLD ROOMNA352.00TONNES  POST HARVEST INFRASTRUCTUREPACK HOUSENA10.00TONNES  POST HARVEST INFRASTRUCTUREPRE-COOLINGNA20.00TONNES
132,133,27DMHD044393,Maharastra,2014-15,Nashik,M/s S. K. Exports,"Village- Palkhed Bandhara, Tal. Dindori, Dist- Nashik (Maharashtra)",2010.42,450.0,NHB,Completed,POST HARVEST INFRASTRUCTURECOLD ROOMNA50.00TONNES  POST HARVEST INFRASTRUCTUREPACK HOUSENA0.69ACRE  POST HARVEST INFRASTRUCTUREPRE-COOLINGNA10.00TONNES
133,134,27DMHD044476,Maharastra,2014-15,Nashik,NANDADEEP EXPORTS (PRAMOD MADHUKAR UKHADE),"VILLAGE- PIMPALGAON KETKI, TALUKA- DINDORI, DISTT.- NASHIK (MAHARASHTRA)",1728.72,360.0,NHB,Completed,POST HARVEST INFRASTRUCTURECOLD ROOMNA60.00TONNES  POST HARVEST INFRASTRUCTUREPACK HOUSENA20.00TONNES  POST HARVEST INFRASTRUCTUREPRE-COOLINGNA10.00TONNES
134,135,27DMHD044437,Maharastra,2014-15,Nashik,Shivshankar Fruits Company,"Village- Sakore (Mig) Taluka- Niphad, Dist- Nashik (Maharashtra)",467.17,50.0,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLINGNA100.00TONNES
135,136,27DMHD044469,Maharastra,2014-15,Nashik,VISHAKA TRADING CO.,"VILLAGE- PIMPALGAON (B), TALUKA- NIPHAD, DISTT.- NASHIK(MAHARASHTRA)",306.86,50.0,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA20.00TONNES
136,137,27DMHD044293,Maharastra,2015-16,Nashik,Baban Pundlik Vidhate,"Village - Janori, Taluka - Dindori, Distt.- Nashik, (Maharashtra)",29.56,1.96,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLINGNA8.00TONNES
137,138,27BMHB045718,Maharastra,2015-16,Sangli,Shri Swami Samarth Cold Storage,"Miraj, Pandharpur Road, Near S.R. Petrol Pump, At/Post - Malegaon, Taluka - Miraj, Distt.- Sangli (Maharashtra)",95.33,8.0,NHB,Completed,POST HARVEST INFRASTRUCTURECOLD ROOMNA500.00TONNES
138,139,27CMHCCS000004,Maharastra,2015-16,Akola,Basant Agro Tech (I) Ltd.,"Near Pragati Dal Mill, Village- Kumbhari , Taluka- Akola, Distt.- Akola (Maharashtra)",560.0,120.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE45026.00MT
139,140,27CMHCCS000006,Maharastra,2015-16,Akola,M.K.Agro (Prop: Sandeep Satyanarayan Kacholiya),"Plot No. 168, MIDC, Phse - IV, Growth Center Akola, Distt - Akola, (Maharashtra)",740.25,141.83,NHB,Completed,COLD / CA STORAGECOLD STORAGE35332.68MT
140,141,27DMHD045530,Maharastra,2015-16,Nashik,Nileema Pramod Bhangale & Other,"Village- Ambedindori, Taluka- Dindori, Distt.- Nashik (Maharashtra)",67.75,10.62,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLINGNA12.00TONNES
141,142,27BMHB046930,Maharastra,2016-17,Pune,Mukund Shankarrao Muley (M. M. Floriculture),"Plot no. 83, Talegaon Floriculture Park MIDC, A/p - Ambi, Taluka - Maval, District - Pune",4.26,1.02,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLINGNA6.00TONNES
142,143,27CMHCCS000007,Maharastra,2016-17,Gondiya,ASATI COLD PROP: (JITENDRA NANDKISHORE ASATI),"VILLAGE- KHAMARI, TALUKA- GONDIA, DISTT.- GONDIA (MAHARASHTRA)",442.97,139.65,NHB,Completed,COLD / CA STORAGECOLD STORAGE045220.00MT
143,144,27DMHD044350,Maharastra,2016-17,Nashik,Sanket Fruit Processes,"Village - Bhadrakali, Taluka - Nashik, Dist - Nashik,(Maharastra)",34.84,4.13,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA10.33TONNES
144,145,27DMHD044471,Maharastra,2016-17,Nashik,KALYA EXPORTS(PROP:TRIBHUVANLAL KANHAIYALAL KALYA),"VILLAGE- JAULKE DINDORI, TALUKA- DINDORI, DISTT.- NASHIK (MAHARASHTRA)",128.52,30.56,NHB,Completed,POST HARVEST INFRASTRUCTUREPACK HOUSENA12.00TONNES
145,146,27DMHDCS000013,Maharastra,2016-17,Nashik,Shri Ram Cold Storage (Prop:Sagar Natwarlal Kabra),"Village- Varhanepada, Taluka- Malegaon, Distt.- Nashik (Maharashtra)",260.0,65.32,NHB,Completed,COLD / CA STORAGECOLD STORAGE32670.00MT
146,147,27CMHC039255,Maharastra,2016-17,Amravati,Taj Fruit Co.,"Village- Antarkhop, Taluka- Warud, Distt.- Amravati (Maharashtra)",127.37,41.62,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA18000.00MT PER ANNUM
147,148,27DMHD045227,Maharastra,2016-17,Nashik,"N D Exports, Prop-Suyog Ramnath Salunke","Village - Gondegaon, Taluka - Dindori, Distt-Nashik (Maharashtra)",551.56,105.0,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA10.00TONNES  POST HARVEST INFRASTRUCTUREPRE-COOLINGNA6.00TONNES
148,149,27BMHB046096,Maharastra,2016-17,Osmanabad,Sanjay Trimbak Fund,"A/p-Jalkotwadi, Tal-Wadgaonkati, Dist-Osmanabad",15.0,2.26,NHB,Completed,POST HARVEST INFRASTRUCTUREPHMNA0.00ACRE
149,150,27BMHBCS000011,Maharastra,2016-17,Pune,BORA AGRO FOODS,"Village- Javaji Buwachiwadi, Taluka- Daund, Distt. Pune (Maharashtra)",500.0,138.83,NHB,Completed,COLD / CA STORAGECOLD STORAGE032877.08MT
150,151,27DMHD045355,Maharastra,2016-17,Nashik,HOLLY GRAPES,"VILLAGE- SAKORE (MIG), TALUKA- NIPHAD, DISTT.- NASHIK (MAHARASHTRA)",472.27,50.0,NHB,Completed,POST HARVEST INFRASTRUCTUREPHMNA0.41ACRE
151,152,27BMHB045871,Maharastra,2017-18,Sangli,Jakkappa Dhareppa Arani,"A/p-Jadarbobalad, Tal-Jath, Dist-Sangli",9.76,1.21,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.00ACRE
152,153,27BMHB047153,Maharastra,2017-18,Pune,"M/s. Prabodhan Floriculture Company, Partners- Mrs. Alka Sambhaji Nikam, Mr. Yashwant Laxman Limaye","Plot No. 42, MIDC Talegaon Floriculture Park, Village-	Akurdi Post	Akurdi Tal-	Maval Distt-	Pune",16.73,4.25,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.25ACRE
153,154,23BMHB000022,Maharastra,2017-18,Chandrapur,Test For Error,,0.0,0.0,NHB,Under Implementation,COLD / CA STORAGECA STORAGE10.00MT
154,155,27BMHB046764,Maharastra,2017-18,Pune,Chandrakant Krushnarao Kalekar,"Village - Yelase, Post - Pavananagar Taluka - Maval, District - Pune",21.43,2.59,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLINGNA0.10ACRE
155,156,27BMHB047099,Maharastra,2018-19,Pune,Shantaram Arjun Talekar,"Village-Karegaon, Tal-Shirur, Dist-Pune,(Maharashtra)",10.0,2.19,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA10.00TONNES
156,157,27BMHB047559,Maharastra,2018-19,Pune,Badve Engineering Ltd.,"Village- Plot No.9, Floriculture Park MIDC, Talegaon Dabhade, Taluka-Maval, Dist-Pune (Maharashtra)",18.04,6.3,NHB,Completed,POST HARVEST INFRASTRUCTUREREFER VANNA1.00NOS
157,158,27BMHB047317,Maharastra,2019-20,Pune,Pritamsinh Appasaheb Bhujbal & Other 1,"Village - Walhe, Taluka - Purandar, Distt.- Pune (Maharashtra)",70.09,6.87,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.30ACRE
158,159,27DMHDCS000020,Maharastra,2021-22,Dhule,GCG Cold Storage Private Limited,"Plot No. M-28/1, M-28/2, MIDC, Avdhan, Tal & Dist-Dhule (Maharashtra)",500.0,140.17,NHB,Completed,COLD / CA STORAGECOLD STORAGE45357.00MT
